366709.578634538,4,4,0.0,2.79
366719.629499216,4,1,0.01,0.7
367019.640393211,4,1,0.0,0.69
367019.677342773,4,1,0.08,0.72
367029.726475564,4,1,0.01,0.7
367329.737374843,4,1,0.0,0.69
367329.778121901,4,1,0.02,0.7
367339.822240659,4,1,0.01,0.7
367639.826035797,4,1,0.0,0.69
367639.869052077,4,1,0.06,0.71
367649.919230754,4,1,0.01,0.7
367949.922155532,4,1,0.0,0.69
367949.971985952,4,1,0.01,0.7
367960.015021282,4,1,0.01,0.7
368260.019889513,4,1,0.0,0.69
368260.061903747,4,1,0.06,0.71
368270.112056723,4,1,0.01,0.7
368570.115014168,4,1,0.0,0.69
368570.156007379,4,1,0.02,0.7
368580.206888531,4,1,0.01,0.7
368880.212735874,4,1,0.0,0.69
368880.253002378,4,1,0.02,0.7
368890.295936286,4,1,0.06,0.71
369190.306843902,4,1,0.0,0.69
369190.348874074,4,1,0.02,0.7
369200.399731347,4,1,0.01,0.7
369500.405596712,4,1,0.0,0.69
369500.445833277,4,1,0.02,0.7
369510.496777018,4,1,0.01,0.7
369810.499651101,4,1,0.0,0.69
369810.541672724,4,1,0.02,0.7
369820.584529886,4,1,0.06,0.71
370120.597397559,4,1,0.0,0.69
370120.638344571,4,1,0.02,0.7
370130.681541017,4,1,0.06,0.71
370430.692511418,4,1,0.0,0.69
370430.734439004,4,1,0.02,0.7
370440.776325658,4,1,0.06,0.71
370740.790175546,4,1,0.0,0.69
370740.829207019,4,1,0.02,0.7
370750.873388926,4,1,0.01,0.7
371050.885302214,4,1,0.0,0.69
371050.926101834,4,1,0.02,0.7
371060.969112901,4,1,0.01,0.7
371360.975008028,4,1,0.0,0.69
371361.017109797,4,1,0.02,0.7
371371.066190079,4,1,0.01,0.7
371671.069172552,4,1,0.0,0.69
371671.111200342,4,1,0.02,0.7
371681.162060479,4,1,0.01,0.7
371981.167030679,4,1,0.0,0.69
371981.209039653,4,1,0.02,0.7
371991.259164932,4,1,0.01,0.7
372291.262196188,4,1,0.0,0.69
372291.304201547,4,1,0.02,0.7
372301.346058197,4,1,0.06,0.71
372601.359882307,4,1,0.0,0.69
372601.398928646,4,1,0.02,0.7
372611.443067841,4,1,0.01,0.7
372911.454020578,4,1,0.0,0.69
372911.495963067,4,1,0.02,0.7
372921.538866409,4,1,0.01,0.7
373221.544767654,4,1,0.0,0.69
373221.585720323,4,1,0.06,0.71
373231.635890734,4,1,0.01,0.7
373531.638811856,4,1,0.0,0.69
373531.680874566,4,1,0.06,0.71
373541.731628347,4,1,0.06,0.71
373841.736537171,4,1,0.0,0.69
373841.778561752,4,1,0.02,0.7
373851.828683679,4,1,0.01,0.7
373904.588951601,59,56,0.0,39.18
373904.592686931,318,259,39.18,192.98
374151.832367843,4,1,0.0,0.69
374151.874343698,4,1,0.02,0.7
374161.918482236,4,1,0.01,0.7
374461.929375822,4,1,0.0,0.69
374461.971015124,4,1,0.02,0.7
374472.014257849,4,1,0.01,0.7
